First Name,Last Name,Face,Name,Prediction,Image,School,Source,Actual
Heather,Bortfeld,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=u7r_TjkAAAAJ&citpid=2,UC Merced,https://scholar.google.com/citations?hl=en&user=u7r_TjkAAAAJ,White
Martha,Conklin,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=j3xbtKsAAAAJ&citpid=2,UC Merced,https://scholar.google.com/citations?hl=en&user=j3xbtKsAAAAJ,White
Mayra,BÃ¡maca,Other,Other,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=mC2nAoEAAAAJ&citpid=6,UC Merced,https://scholar.google.com/citations?hl=en&user=mC2nAoEAAAAJ,Other
Miriam,Barlow,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=AKKbUhgAAAAJ&citpid=4,UC Merced,https://scholar.google.com/citations?hl=en&user=AKKbUhgAAAAJ,White
Yue,Wang,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=j0z9B-0AAAAJ&citpid=3,UC Merced,https://scholar.google.com/citations?hl=en&user=j0z9B-0AAAAJ,Asian
Christine,Isborn,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=jkdlJQwAAAAJ&citpid=3,UC Merced,https://scholar.google.com/citations?hl=en&user=jkdlJQwAAAAJ,White
Chrysoula,Tsogka,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=WmCk2PAAAAAJ&citpid=1,UC Merced,https://scholar.google.com/citations?hl=en&user=WmCk2PAAAAAJ,White
Ramesh,Balasubramaniam,White,Asian,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=DRY_0XAAAAAJ&citpid=4,UC Merced,https://scholar.google.com/citations?hl=en&user=DRY_0XAAAAAJ,Asian
Hui,Cai,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=P3sb7XMAAAAJ&citpid=8,UC Merced,https://scholar.google.com/citations?hl=en&user=P3sb7XMAAAAJ,Asian
Chih-Wen,Ni,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=gLNSTuIAAAAJ&citpid=8,UC Merced,https://scholar.google.com/citations?hl=en&user=gLNSTuIAAAAJ,Asian
Dustin,Kleckner,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=SR3nlfoAAAAJ&citpid=7,UC Merced,https://scholar.google.com/citations?hl=en&user=SR3nlfoAAAAJ,White
Antoine,Shahin,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=iVK7IxMAAAAJ&citpid=18,UC Merced,https://scholar.google.com/citations?hl=en&user=iVK7IxMAAAAJ,Other
Colin,Holbrook,Black,White,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=uYopsrAAAAAJ&citpid=18,UC Merced,https://scholar.google.com/citations?hl=en&user=uYopsrAAAAAJ,White
Changqing,Li,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=hBTddCdYvMUC&citpid=5,UC Merced,https://scholar.google.com/citations?hl=en&user=hBTddCdYvMUC,Asian
Ramendra,Saha,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=zjD5iPoAAAAJ&citpid=7,UC Merced,https://scholar.google.com/citations?hl=en&user=zjD5iPoAAAAJ,Asian
Jennifer,Hahn-Holbrook,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=hI28SJIAAAAJ&citpid=12,UC Merced,https://scholar.google.com/citations?hl=en&user=hI28SJIAAAAJ,White
Xiaoyi,Lu,Other,Asian,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=BeYVNhIAAAAJ&citpid=4,UC Merced,https://scholar.google.com/citations?hl=en&user=BeYVNhIAAAAJ,Asian
Xuecai,Ge,White,Asian,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=EEW-wowAAAAJ&citpid=1,UC Merced,https://scholar.google.com/citations?hl=en&user=EEW-wowAAAAJ,Asian
Safeeq,Khan,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=5epTvr8AAAAJ&citpid=3,UC Merced,https://scholar.google.com/citations?hl=en&user=5epTvr8AAAAJ,Asian
Andy,LiWang,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=_7KUE0QAAAAJ&citpid=3,UC Merced,https://scholar.google.com/citations?hl=en&user=_7KUE0QAAAAJ,Asian
Marc,Beutel,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=JClU2J4AAAAJ&citpid=2,UC Merced,https://scholar.google.com/citations?hl=en&user=JClU2J4AAAAJ,White
Thomas,Hansford,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=SWQ0fnEAAAAJ&citpid=2,UC Merced,https://scholar.google.com/citations?hl=en&user=SWQ0fnEAAAAJ,White
Wan,Du,White,Asian,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=5AIv8YoAAAAJ&citpid=3,UC Merced,https://scholar.google.com/citations?hl=en&user=5AIv8YoAAAAJ,Asian
Michael,Findlater,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=hPn7Jq4AAAAJ&citpid=1,UC Merced,https://scholar.google.com/citations?hl=en&user=hPn7Jq4AAAAJ,White
Roummel,Marcia,Asian,Other,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=h6fPntUAAAAJ&citpid=2,UC Merced,https://scholar.google.com/citations?hl=en&user=h6fPntUAAAAJ,Other
Marcos,Garcia-Ojeda,Asian,Other,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=-pDNdhcAAAAJ&citpid=1,UC Merced,https://scholar.google.com/citations?hl=en&user=-pDNdhcAAAAJ,Other
Jitske,Tiemensma,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=bv_BUqEAAAAJ&citpid=2,UC Merced,https://scholar.google.com/citations?hl=en&user=bv_BUqEAAAAJ,White
Anna,Nierenberg,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=lzqkSSUAAAAJ&citpid=1,UC Merced,https://scholar.google.com/citations?hl=en&user=lzqkSSUAAAAJ,White
Jing,Xu,Other,Asian,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=RQODezYAAAAJ&citpid=5,UC Merced,https://scholar.google.com/citations?hl=en&user=RQODezYAAAAJ,Asian
Kurt,Schnier,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=rkeyP8oAAAAJ&citpid=2,UC Merced,https://scholar.google.com/citations?hl=en&user=rkeyP8oAAAAJ,White
Nestor,Oviedo,White,Other,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=sVASEYUAAAAJ&citpid=1,UC Merced,https://scholar.google.com/citations?hl=en&user=sVASEYUAAAAJ,Other
CHIH-CHUN,CHIEN,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=u_5rav4AAAAJ&citpid=2,UC Merced,https://scholar.google.com/citations?hl=en&user=u_5rav4AAAAJ,Asian
Ariel,Escobar,Asian,Other,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=le_XeKEAAAAJ&citpid=7,UC Merced,https://scholar.google.com/citations?hl=en&user=le_XeKEAAAAJ,Other
Erin,Hestir,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=oesyJAkAAAAJ&citpid=4,UC Merced,https://scholar.google.com/citations?hl=en&user=oesyJAkAAAAJ,White
Shijia,Pan,Other,Asian,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=oauqR3wAAAAJ&citpid=4,UC Merced,https://scholar.google.com/citations?hl=en&user=oauqR3wAAAAJ,Asian
James,Palko,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=kN56BMQAAAAJ&citpid=2,UC Merced,https://scholar.google.com/citations?hl=en&user=kN56BMQAAAAJ,White
Tiantian,Wang,White,Asian,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=YeURc_8AAAAJ&citpid=1,UC Merced,https://scholar.google.com/citations?hl=en&user=YeURc_8AAAAJ,Asian
Jessica,Malisch,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=nw5Le78AAAAJ&citpid=1,UC Merced,https://scholar.google.com/citations?hl=en&user=nw5Le78AAAAJ,White
Tao,Ye,Other,Asian,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=yz7HdlgAAAAJ&citpid=3,UC Merced,https://scholar.google.com/citations?hl=en&user=yz7HdlgAAAAJ,Asian
Juris,Grasis,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=EiSawJsAAAAJ&citpid=2,UC Merced,https://scholar.google.com/citations?hl=en&user=EiSawJsAAAAJ,White
Arvind,Gopinath,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=NJJqtfUAAAAJ&citpid=2,UC Merced,https://scholar.google.com/citations?hl=en&user=NJJqtfUAAAAJ,Asian
Bin,Liu,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=JLTh8QYAAAAJ&citpid=6,UC Merced,https://scholar.google.com/citations?hl=en&user=JLTh8QYAAAAJ,Asian
Rebecca,Ryals,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=0w2e5VsAAAAJ&citpid=1,UC Merced,https://scholar.google.com/citations?hl=en&user=0w2e5VsAAAAJ,White
Abbas,Ghassemi,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=7oFUgqIAAAAJ&citpid=1,UC Merced,https://scholar.google.com/citations?hl=en&user=7oFUgqIAAAAJ,Other
Sungjin,Im,Other,Asian,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=muR7xmMAAAAJ&citpid=1,UC Merced,https://scholar.google.com/citations?hl=en&user=muR7xmMAAAAJ,Asian
Mourad,Sadqi,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=TduL5LkAAAAJ&citpid=2,UC Merced,https://scholar.google.com/citations?hl=en&user=TduL5LkAAAAJ,Other
Noemi,Petra,Other,Other,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=qw_C06MAAAAJ&citpid=2,UC Merced,https://scholar.google.com/citations?hl=en&user=qw_C06MAAAAJ,Other
Catherine,Keske,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=tttzFVsAAAAJ&citpid=36,UC Merced,https://scholar.google.com/citations?hl=en&user=tttzFVsAAAAJ,White
Meng,Tang,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=6DmW9v0AAAAJ&citpid=5,UC Merced,https://scholar.google.com/citations?hl=en&user=6DmW9v0AAAAJ,Asian
Zulema,Valdez,Black,Other,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=9ss0E8YAAAAJ&citpid=5,UC Merced,https://scholar.google.com/citations?hl=en&user=9ss0E8YAAAAJ,Other
Michael,Thompson,White,Black,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=KDvVpWYAAAAJ&citpid=2,UC Merced,https://scholar.google.com/citations?hl=en&user=KDvVpWYAAAAJ,White
Shahar,Sukenik,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=MID9HCgAAAAJ&citpid=3,UC Merced,https://scholar.google.com/citations?hl=en&user=MID9HCgAAAAJ,White
Kanwaljit,Dulai,Other,Asian,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=pekPJLsAAAAJ&citpid=1,UC Merced,https://scholar.google.com/citations?hl=en&user=pekPJLsAAAAJ,Asian
Whitney,Pirtle,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=N5i-798AAAAJ&citpid=4,UC Merced,https://scholar.google.com/citations?hl=en&user=N5i-798AAAAJ,Black
Arash,Toudeshki,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=aVD9HuoAAAAJ&citpid=8,UC Merced,https://scholar.google.com/citations?hl=en&user=aVD9HuoAAAAJ,Other
Mariaelena,Gonzalez,White,Other,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=3vjs4PgAAAAJ&citpid=2,UC Merced,https://scholar.google.com/citations?hl=en&user=3vjs4PgAAAAJ,Other
Cathy,Pohan,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=HQnQuUsAAAAJ&citpid=1,UC Merced,https://scholar.google.com/citations?hl=en&user=HQnQuUsAAAAJ,White
Zachary,Grossman,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=-wPsSqcAAAAJ&citpid=3,UC Merced,https://scholar.google.com/citations?hl=en&user=-wPsSqcAAAAJ,White
Hyeran,Jeon,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=WyJcBncAAAAJ&citpid=7,UC Merced,https://scholar.google.com/citations?hl=en&user=WyJcBncAAAAJ,Asian
Ayyaswamy,Venkattraman,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=KVDbgpgAAAAJ&citpid=2,UC Merced,https://scholar.google.com/citations?hl=en&user=KVDbgpgAAAAJ,Asian
Colleen,Naughton,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=2onOgFAAAAAJ&citpid=2,UC Merced,https://scholar.google.com/citations?hl=en&user=2onOgFAAAAAJ,White
Kinjal,Dasbiswas,Black,Asian,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=3CEBwJgAAAAJ&citpid=3,UC Merced,https://scholar.google.com/citations?hl=en&user=3CEBwJgAAAAJ,Asian
Zenaida,Aguirre-Munoz,Asian,Other,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=WD3rfYoAAAAJ&citpid=5,UC Merced,https://scholar.google.com/citations?hl=en&user=WD3rfYoAAAAJ,Other
Hirosha,Geekiyanage,Other,Asian,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=qWuy_ysAAAAJ&citpid=3,UC Merced,https://scholar.google.com/citations?hl=en&user=qWuy_ysAAAAJ,Asian
Tyler,Marghetis,Black,White,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=EQKyL4YAAAAJ&citpid=4,UC Merced,https://scholar.google.com/citations?hl=en&user=EQKyL4YAAAAJ,White
Brandon,Stark,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=oRV7h7UAAAAJ&citpid=2,UC Merced,https://scholar.google.com/citations?hl=en&user=oRV7h7UAAAAJ,White
Elaine,Denny,Other,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=BZQHzLAAAAAJ&citpid=3,UC Merced,https://scholar.google.com/citations?hl=en&user=BZQHzLAAAAAJ,White
Alan,Heeger,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=tvQY9iIAAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=tvQY9iIAAAAJ,White
Jacob,Israelachvili,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=3logIuYAAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=3logIuYAAAAJ,White
Craig,Hawker,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=OFK9qZUAAAAJ&citpid=1,UCSB,https://scholar.google.com/citations?hl=en&user=OFK9qZUAAAAJ,White
Ulascan,Sarica,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=8m8PFhQAAAAJ&citpid=1,UCSB,https://scholar.google.com/citations?hl=en&user=8m8PFhQAAAAJ,Other
Jim,Speck,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=uzJoSagAAAAJ&citpid=1,UCSB,https://scholar.google.com/citations?hl=en&user=uzJoSagAAAAJ,White
John,Bowers,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=c6rbVa0AAAAJ&citpid=1,UCSB,https://scholar.google.com/citations?hl=en&user=c6rbVa0AAAAJ,White
Tao,Yang,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=gEMiMt0AAAAJ&citpid=4,UCSB,https://scholar.google.com/citations?hl=en&user=gEMiMt0AAAAJ,Asian
Petar,Kokotovic,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=qbhPjsoAAAAJ&citpid=17,UCSB,https://scholar.google.com/citations?hl=en&user=qbhPjsoAAAAJ,White
Bernard,Comrie,White,Black,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=DM6X8pEAAAAJ&citpid=3,UCSB,https://scholar.google.com/citations?hl=en&user=DM6X8pEAAAAJ,White
Elizabeth,Belding,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=3G79TTEAAAAJ&citpid=4,UCSB,https://scholar.google.com/citations?hl=en&user=3G79TTEAAAAJ,White
Paul,Hansma,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=h60tPQkAAAAJ&citpid=3,UCSB,https://scholar.google.com/citations?hl=en&user=h60tPQkAAAAJ,White
Joao,Hespanha,Asian,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=AsT__tUAAAAJ&citpid=1,UCSB,https://scholar.google.com/citations?hl=en&user=AsT__tUAAAAJ,White
Steven,Gaines,White,Black,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=L_VT3-cAAAAJ&citpid=3,UCSB,https://scholar.google.com/citations?hl=en&user=L_VT3-cAAAAJ,White
Jonathan,Schooler,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=3UEI9NIAAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=3UEI9NIAAAAJ,White
BS,Manjunath,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=wRYM4qgAAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=wRYM4qgAAAAJ,Asian
Craig,Montell,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=d5pxIwIAAAAJ&citpid=3,UCSB,https://scholar.google.com/citations?hl=en&user=d5pxIwIAAAAJ,White
LA,Coldren,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=PEcFYasAAAAJ&citpid=1,UCSB,https://scholar.google.com/citations?hl=en&user=PEcFYasAAAAJ,White
Giovanni,Vigna,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=2eM6GocAAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=2eM6GocAAAAJ,White
Sangwon,Suh,Black,Asian,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=y_uuPP0AAAAJ&citpid=1,UCSB,https://scholar.google.com/citations?hl=en&user=y_uuPP0AAAAJ,Asian
Robert,Warner,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=EnWAN9gAAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=EnWAN9gAAAAJ,White
Francesco,Bullo,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=stCtR0QAAAAJ&citpid=1,UCSB,https://scholar.google.com/citations?hl=en&user=stCtR0QAAAAJ,White
Nelson,Phillips,White,Black,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=z_A4SqoAAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=z_A4SqoAAAAJ,White
Thuc-Quyen,Nguyen,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=4vCYjQ4AAAAJ&citpid=1,UCSB,https://scholar.google.com/citations?hl=en&user=4vCYjQ4AAAAJ,Asian
Hang,Yu,Other,Asian,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=KY3ZroMAAAAJ&citpid=1,UCSB,https://scholar.google.com/citations?hl=en&user=KY3ZroMAAAAJ,Asian
A.,Zee,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=6JE3GOYAAAAJ&citpid=3,UCSB,https://scholar.google.com/citations?hl=en&user=6JE3GOYAAAAJ,Asian
Roland,Geyer,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=YhCLK5kAAAAJ&citpid=3,UCSB,https://scholar.google.com/citations?hl=en&user=YhCLK5kAAAAJ,White
Dmitri,Strukov,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=SbPe9WEAAAAJ&citpid=3,UCSB,https://scholar.google.com/citations?hl=en&user=SbPe9WEAAAAJ,White
Nancy,Collins,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=ZcW3u8gAAAAJ&citpid=3,UCSB,https://scholar.google.com/citations?hl=en&user=ZcW3u8gAAAAJ,White
Fyl,Pincus,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=8Yloy5QAAAAJ&citpid=3,UCSB,https://scholar.google.com/citations?hl=en&user=8Yloy5QAAAAJ,White
Ram,Seshadri,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=WYnzkIIAAAAJ&citpid=7,UCSB,https://scholar.google.com/citations?hl=en&user=WYnzkIIAAAAJ,Asian
Kaustav,Banerjee,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=zkZqDDcAAAAJ&citpid=4,UCSB,https://scholar.google.com/citations?hl=en&user=zkZqDDcAAAAJ,Asian
Bella,DePaulo,Asian,Other,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=kCGIDeQAAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=kCGIDeQAAAAJ,White
Kevin,Plaxco,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=KHCRTOUAAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=KHCRTOUAAAAJ,White
boris,shraiman,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=er7sZioAAAAJ&citpid=1,UCSB,https://scholar.google.com/citations?hl=en&user=er7sZioAAAAJ,White
Gary,Charness,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=C2P59v8AAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=C2P59v8AAAAJ,White
Shelly,Gable,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=NTr_FLkAAAAJ&citpid=1,UCSB,https://scholar.google.com/citations?hl=en&user=NTr_FLkAAAAJ,White
Michael,Gurven,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=QdnBHR8AAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=QdnBHR8AAAAJ,White
Russell,Rumberger,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=9zD6jAQAAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=9zD6jAQAAAAJ,White
Divyakant,Agrawal,Other,Asian,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=XcaEg-cAAAAJ&citpid=3,UCSB,https://scholar.google.com/citations?hl=en&user=XcaEg-cAAAAJ,Asian
Xifeng,Yan,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=XZV2eogAAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=XZV2eogAAAAJ,Asian
Gary,Leal,Asian,Other,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=zL9jxTcAAAAJ&citpid=1,UCSB,https://scholar.google.com/citations?hl=en&user=zL9jxTcAAAAJ,Other
David,Lea,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=lto7l1kAAAAJ&citpid=6,UCSB,https://scholar.google.com/citations?hl=en&user=lto7l1kAAAAJ,White
Kim,Selkoe,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=0vsEnW8AAAAJ&citpid=3,UCSB,https://scholar.google.com/citations?hl=en&user=0vsEnW8AAAAJ,White
Andrea,Young,White,Black,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=EbqS1EoAAAAJ&citpid=8,UCSB,https://scholar.google.com/citations?hl=en&user=EbqS1EoAAAAJ,White
Igor,Mezic,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=5d9ngqsAAAAJ&citpid=9,UCSB,https://scholar.google.com/citations?hl=en&user=5d9ngqsAAAAJ,White
Paul,Leonardi,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=7GfnCOcAAAAJ&citpid=10,UCSB,https://scholar.google.com/citations?hl=en&user=7GfnCOcAAAAJ,White
Subhash,Suri,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=VgrH9A8AAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=VgrH9A8AAAAJ,Asian
Rachel,Segalman,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=ZBsS0W4AAAAJ&citpid=3,UCSB,https://scholar.google.com/citations?hl=en&user=ZBsS0W4AAAAJ,White
Phillip,Christopher,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=pzwlr-gAAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=pzwlr-gAAAAJ,White
Deron,Burkepile,Asian,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=lOhiBXAAAAAJ&citpid=5,UCSB,https://scholar.google.com/citations?hl=en&user=lOhiBXAAAAAJ,White
Mahdi,Abu-Omar,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=QQOBivoAAAAJ&citpid=5,UCSB,https://scholar.google.com/citations?hl=en&user=QQOBivoAAAAJ,Other
Christopher,Costello,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=38CdyQoAAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=38CdyQoAAAAJ,White
Shane,Jimerson,Asian,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=M6lqMDkAAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=M6lqMDkAAAAJ,White
Roger,Friedland,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=2qGVuLQAAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=2qGVuLQAAAAJ,White
Dahlia,malkhi,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=A_VZ7N0AAAAJ&citpid=3,UCSB,https://scholar.google.com/citations?hl=en&user=A_VZ7N0AAAAJ,Other
Jean,Carlson,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Ajm0ijIAAAAJ&citpid=1,UCSB,https://scholar.google.com/citations?hl=en&user=Ajm0ijIAAAAJ,White
Bodo,Bookhagen,Asian,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=_UuIymgAAAAJ&citpid=1,UCSB,https://scholar.google.com/citations?hl=en&user=_UuIymgAAAAJ,White
Shelly,Lundberg,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=uEhRnHIAAAAJ&citpid=3,UCSB,https://scholar.google.com/citations?hl=en&user=uEhRnHIAAAAJ,White
Tobias,Höllerer,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=008lr2cAAAAJ&citpid=3,UCSB,https://scholar.google.com/citations?hl=en&user=008lr2cAAAAJ,White
