First Name,Last Name,White,Black,East Asian,Southeast Asian,Indian,Middle Eastern,Latino Hispanic,Prediction,Confidence,Ground_Truth
Luke,Weaver,0.987900972,4.63E-06,9.71E-06,2.10E-05,0.000241287,0.006408763,0.00541357,White,0.987900972,White
Luke,Williams,0.867318451,7.47E-06,9.57E-05,8.01E-05,0.000458866,0.005351393,0.126688018,White,0.867318451,White
MacKenzie,Gore,0.964793146,2.55E-06,2.65E-05,6.51E-06,7.63E-05,0.018363502,0.016731543,White,0.964793146,White
Madison,Bumgarner,0.980804622,9.75E-06,7.09E-06,8.21E-06,6.40E-05,0.015110021,0.003996164,White,0.980804622,White
Magneuris,Sierra,2.10E-06,0.999274671,8.18E-06,0.000111882,0.000453721,1.37E-06,0.000148162,Black,0.999274671,Black
Maikel,Franco,5.78E-06,0.999611199,1.75E-06,2.56E-05,0.000185241,6.18E-06,0.000164261,Black,0.999611199,Black
Maikel,Garcia,6.97E-06,0.998122752,1.77E-05,0.000383623,0.000843763,1.07E-05,0.000614481,Black,0.998122752,Black
Manny,Machado,0.064332947,0.000994641,0.103188083,0.325061023,0.003253661,0.003509493,0.499660134,Latino_Hispanic,0.499660134,Latino_Hispanic
Manuel,Margot,5.38E-07,0.999947071,5.31E-07,1.24E-05,1.09E-05,2.49E-07,2.83E-05,Black,0.999947071,Black
Marcell,Ozuna,6.80E-05,0.975274384,4.49E-05,0.0010992,0.021410322,7.53E-05,0.002027835,Black,0.975274384,Black
Marco,Gonzales,0.078734674,0.002137925,0.031799704,0.044879928,0.008239048,0.000563091,0.833645701,Latino_Hispanic,0.833645701,Latino_Hispanic
Marcus,Semien,0.005667467,0.027687624,0.000117444,0.001395052,0.730904162,0.003025406,0.231202841,Indian,0.730904162,Black
Marcus,Stroman,0.000975568,0.943458557,0.000309404,0.006698412,0.001034446,0.000112351,0.047411207,Black,0.943458557,Black
Marcus,Wilson,2.00E-06,0.999653935,2.53E-06,3.44E-05,0.000188685,2.26E-07,0.00011811,Black,0.999653935,Black
Mario,Feliciano,0.069523618,0.001412678,0.011836974,0.05233223,0.006239206,0.001854232,0.856801033,Latino_Hispanic,0.856801033,Latino_Hispanic
Mark,Appel,0.955924809,1.59E-05,7.44E-05,8.85E-05,0.000456622,0.008412234,0.03502756,White,0.955924809,White
Mark,Canha,0.999796212,3.58E-08,1.07E-06,2.44E-07,6.28E-07,0.000172158,2.97E-05,White,0.999796212,White
Mark,Contreras,0.144454524,1.61E-05,4.44E-05,9.80E-05,0.011202703,0.508437872,0.335746437,Middle Eastern,0.508437872,Latino_Hispanic
Mark,Kolozsvary,0.993333757,1.03E-06,3.28E-05,1.98E-05,4.71E-05,0.001725944,0.004839633,White,0.993333757,White
Mark,Leiter Jr.,0.999519348,5.17E-07,1.00E-05,3.63E-06,2.55E-06,0.000153947,0.000309983,White,0.999519348,White
Mark,Mathias,0.183230534,0.00010258,0.029605454,0.038126145,0.035006188,0.004590673,0.709338427,Latino_Hispanic,0.709338427,Latino_Hispanic
Mark,Melancon,0.99074465,1.68E-06,0.002799251,0.000456423,1.71E-05,0.000886849,0.00509399,White,0.99074465,White
Mark,Payton,0.994063318,7.37E-07,2.35E-06,9.89E-07,1.03E-05,0.005626818,0.000295506,White,0.994063318,White
Mark,Vientos,0.021754006,0.077693082,0.000981967,0.009123228,0.052273139,0.003209793,0.834964752,Latino_Hispanic,0.834964752,Latino_Hispanic
Marwin,Gonzalez,0.166075751,0.000971896,0.008387311,0.004623695,0.003796119,0.00454956,0.811595738,Latino_Hispanic,0.811595738,Latino_Hispanic
Mason,Thompson,0.999980927,5.60E-08,4.65E-06,6.65E-07,2.76E-08,7.35E-06,6.24E-06,White,0.999980927,White
Matt,Barnes,0.916262507,1.49E-05,3.68E-05,0.000114629,0.007651499,0.022929978,0.052989546,White,0.916262507,White
Matt,Beaty,0.99922657,4.98E-07,6.36E-06,2.53E-06,1.26E-05,0.000436091,0.000315426,White,0.99922657,White
Matt,Brash,0.995808244,6.44E-07,1.53E-05,3.44E-06,1.64E-05,0.002406055,0.001750036,White,0.995808244,White
Matt,Bush,0.27519688,0.00028532,0.000549156,0.000864307,0.02063128,0.032065254,0.670407832,Latino_Hispanic,0.670407832,White
Matt,Carpenter,0.472840697,2.85E-05,0.000127684,0.000106394,0.001938201,0.084249847,0.440708637,White,0.472840697,White
Matt,Chapman,0.790784359,1.60E-05,0.0007803,0.000356265,0.005286539,0.012175186,0.190601334,White,0.790784359,White
Matt,Davidson,0.999594867,2.57E-07,8.86E-07,7.10E-07,4.39E-06,0.000360021,3.90E-05,White,0.999594867,White
Matt,Dermody,0.97671175,2.57E-06,0.000166448,0.000108098,0.000142302,0.013977447,0.008891314,White,0.97671175,White
Matt,Duffy,0.999127328,5.03E-07,1.06E-05,4.40E-06,1.17E-05,0.000314371,0.000531223,White,0.999127328,White
Matt,Festa,0.9926669,2.42E-06,0.000751178,0.000220457,4.21E-05,0.00254421,0.003772855,White,0.9926669,White
Matt,Foster,0.997085273,3.50E-07,0.000167438,1.06E-05,5.55E-06,0.001062683,0.001668141,White,0.997085273,White
Matt,Gage,0.999360859,6.50E-07,4.15E-05,9.71E-06,3.12E-06,0.000329404,0.000254853,White,0.999360859,White
Matt,Koch,0.992632806,1.50E-06,1.38E-05,1.49E-05,7.67E-05,0.002397642,0.004862577,White,0.992632806,White
Matt,Manning,0.985229075,9.71E-07,0.000372804,9.60E-05,2.27E-05,0.003175582,0.011102791,White,0.985229075,White
Matt,Moore,0.495178133,0.000186518,4.53E-05,9.40E-05,0.022074156,0.339353502,0.143068433,White,0.495178133,White
Matt,Olson,0.92554909,1.36E-05,8.77E-05,7.03E-05,0.000305344,0.018861029,0.05511291,White,0.92554909,White
Matt,Peacock,0.988167346,7.16E-05,0.000454596,0.000389943,5.81E-05,0.002291492,0.008566821,White,0.988167346,White
Matt,Reynolds,0.587678432,2.31E-05,0.000189453,0.000177695,0.00113546,0.295201868,0.115594,White,0.587678432,White
Matt,Strahm,0.981457889,2.44E-05,1.11E-05,9.45E-06,0.000112473,0.01046297,0.007921814,White,0.981457889,White
Matt,Swarmer,0.999629617,4.46E-07,1.41E-06,2.45E-07,5.84E-07,0.000193452,0.000174259,White,0.999629617,White
Matt,Thaiss,0.953288853,4.97E-06,0.02027625,0.000949555,9.30E-05,0.002709135,0.022678452,White,0.953288853,White
Matt,Vierling,0.999350965,9.75E-08,6.63E-06,1.49E-06,2.81E-06,0.000459365,0.000178716,White,0.999350965,White
Matt,Wallner,0.915143311,1.46E-06,2.25E-05,6.20E-06,1.94E-05,0.084367879,0.00043938,White,0.915143311,White
Matt,Wisler,0.958008409,3.14E-06,0.000126361,8.65E-05,0.000178254,0.003607664,0.037989691,White,0.958008409,White
Matthew,Batten,0.999909282,5.80E-09,2.07E-06,1.97E-07,8.06E-08,7.32E-05,1.51E-05,White,0.999909282,White
Matthew,Boyd,0.998512089,6.89E-07,3.12E-06,1.18E-06,2.06E-05,0.00106328,0.000398941,White,0.998512089,White
Matthew,Liberatore,0.999919534,4.04E-08,8.38E-07,2.89E-07,3.37E-07,4.77E-05,3.13E-05,White,0.999919534,White
Mauricio,Llovera,0.098027654,0.000560259,0.021982798,0.02247984,0.025001008,0.006956036,0.824992418,Latino_Hispanic,0.824992418,Latino_Hispanic
Max,Castillo,0.033389661,0.005936009,0.001645368,0.004230235,0.00525837,0.001206211,0.948334098,Latino_Hispanic,0.948334098,Latino_Hispanic
Max,Fried,0.99987793,1.20E-07,4.88E-06,1.00E-06,5.84E-07,5.41E-05,6.14E-05,White,0.99987793,White
Max,Kepler,0.997861564,6.78E-07,5.60E-05,1.04E-05,1.85E-06,0.000406253,0.00166328,White,0.997861564,White
Max,Kranick,0.993547976,4.15E-07,2.19E-05,5.78E-06,1.89E-05,0.005063273,0.001341755,White,0.993547976,White
Max,Meyer,0.999329925,3.95E-07,0.000345019,2.54E-05,8.58E-07,3.55E-05,0.000262828,White,0.999329925,White
Max,Muncy,0.995075047,1.32E-06,2.61E-05,2.05E-05,5.64E-05,0.002073853,0.002746793,White,0.995075047,White
Max,Scherzer,0.995807409,1.34E-06,1.99E-05,1.24E-05,1.63E-05,0.003852045,0.000290668,White,0.995807409,White
Max,Schrock,0.913484156,5.71E-07,2.89E-06,1.40E-06,8.06E-06,0.085645303,0.000857563,White,0.913484156,White
Max,Stassi,0.999086142,6.54E-07,9.32E-06,1.04E-06,3.36E-06,0.000635931,0.000263615,White,0.999086142,White
Meibrys,Viloria,0.007594553,0.127457917,0.00320425,0.024997937,0.119572133,0.000663219,0.716509998,Latino_Hispanic,0.716509998,Latino_Hispanic
Merrill,Kelly,0.999530911,2.96E-07,2.70E-06,2.12E-06,5.89E-06,0.000146358,0.000311793,White,0.999530911,White
Michael,Brantley,0.02340072,0.027285682,0.000976294,0.004057718,0.114617437,0.010728219,0.818933904,Latino_Hispanic,0.818933904,Latino_Hispanic
Michael,Chavis,0.896744847,9.50E-06,1.37E-05,2.05E-05,0.0056284,0.051066682,0.04651631,White,0.896744847,White
Michael,Feliz,0.001095819,0.810604095,0.001018971,0.012806478,0.06074179,0.000256475,0.113476396,Black,0.810604095,Black
Michael,Fulmer,0.960879743,7.70E-05,7.01E-06,1.40E-05,0.007658752,0.015397265,0.01596632,White,0.960879743,White
Michael,Grove,0.993587613,5.75E-07,3.32E-05,1.13E-05,2.36E-05,0.003376835,0.002966915,White,0.993587613,White
Michael,Harris II,4.04E-08,0.999961734,1.48E-07,3.36E-06,3.02E-05,2.60E-08,4.52E-06,Black,0.999961734,Black
Michael,Hermosillo,0.04969174,0.000617762,0.005322034,0.015600801,0.01652205,0.001369779,0.910875797,Latino_Hispanic,0.910875797,Latino_Hispanic
Michael,Kelly,0.965742111,2.11E-05,8.35E-05,7.57E-05,0.000154648,0.013286036,0.02063686,White,0.965742111,White
Michael,King,0.987543941,1.95E-06,0.000406984,0.000103978,7.29E-05,0.000753249,0.01111705,White,0.987543941,White
Michael,Kopech,0.977879822,2.62E-05,0.000122168,3.04E-05,0.000179236,0.01629753,0.005464648,White,0.977879822,White
Michael,Lorenzen,0.909447372,5.07E-06,0.000129881,0.000144467,0.000171284,0.060958989,0.029142939,White,0.909447372,White
Michael,Massey,0.955525041,5.89E-06,0.002138125,0.000605484,9.18E-05,0.004379821,0.037253805,White,0.955525041,White
Michael,Papierski,0.996697545,3.36E-07,2.33E-05,3.74E-06,1.10E-05,0.001532122,0.001731999,White,0.996697545,White
Michael,Perez,0.040419675,0.053248879,0.001332294,0.002888849,0.004209346,0.001354935,0.896546006,Latino_Hispanic,0.896546006,Latino_Hispanic
Michael,Pineda,4.83E-06,0.99779582,1.44E-06,9.78E-06,0.002027248,4.45E-05,0.000116393,Black,0.99779582,Black
Michael,Plassmeyer,0.988984048,2.24E-06,8.55E-06,4.89E-06,0.000145073,0.003646581,0.007208748,White,0.988984048,White
Michael,Rucker,0.99844861,8.95E-08,8.36E-06,3.49E-06,7.95E-06,0.001071893,0.000459507,White,0.99844861,White
Michael,Siani,0.998842418,4.52E-07,3.60E-06,2.52E-06,4.65E-06,0.000852114,0.000294334,White,0.998842418,White
Michael,Stefanic,0.999632597,8.43E-08,1.08E-06,2.74E-07,1.08E-06,0.000325426,3.94E-05,White,0.999632597,White
Michael,A. Taylor,1.47E-06,0.99426347,1.87E-06,3.86E-05,0.00550097,4.47E-06,0.000189189,Black,0.99426347,Black
Michael,Toglia,0.937899828,1.64E-06,4.51E-05,2.59E-05,0.000164202,0.023616446,0.038246743,White,0.937899828,White
Michael,Wacha,0.990836143,1.55E-07,7.23E-07,3.88E-07,2.64E-06,0.008917861,0.000242106,White,0.990836143,White
Michel,Baez,0.123164952,0.000293728,0.000440638,0.000459128,0.001003094,0.005641014,0.868997455,Latino_Hispanic,0.868997455,Latino_Hispanic
Mickey,McDonald,0.995255113,4.32E-07,1.58E-06,4.86E-07,1.26E-05,0.003883602,0.000846185,White,0.995255113,White
Mickey,Moniak,0.992926538,1.84E-06,2.93E-05,5.91E-06,3.76E-05,0.002249462,0.004749225,White,0.992926538,White
Miguel,Andujar,6.70E-05,0.984553337,0.000107405,0.001980618,0.001646642,8.44E-06,0.011636568,Black,0.984553337,Black
Miguel,Cabrera,0.056209181,0.000832284,0.001756961,0.004241253,0.00097576,0.000400113,0.935584426,Latino_Hispanic,0.935584426,Latino_Hispanic
Miguel,Castro,2.53E-07,0.999962687,5.78E-07,5.07E-06,2.19E-05,1.12E-07,9.36E-06,Black,0.999962687,Black
Miguel,Rojas,0.105320744,0.00057783,0.002073477,0.013840883,0.007782742,0.015162731,0.855241656,Latino_Hispanic,0.855241656,Latino_Hispanic
Miguel,Vargas,0.011347557,0.028353795,0.000297417,0.004881343,0.236781597,0.069512554,0.648825765,Latino_Hispanic,0.648825765,Latino_Hispanic
Miguel,Yajure,0.025322495,0.002562589,0.060790665,0.631122708,0.000809053,0.00039016,0.279002279,Southeast Asian,0.631122708,Latino_Hispanic
Mike,Baumann,0.996582568,5.08E-06,0.000364609,0.000210323,1.99E-05,0.001208627,0.00160901,White,0.996582568,White
Mike,Brosseau,0.996333718,8.08E-07,2.48E-05,4.92E-06,8.08E-06,0.002913597,0.000714054,White,0.996333718,White
Mike,Clevinger,0.995166183,7.63E-07,2.07E-05,7.13E-06,1.11E-05,0.004202255,0.000591966,White,0.995166183,White
Mike,Ford,0.068537176,5.81E-07,1.32E-06,3.53E-06,0.000141486,0.929802537,0.001513434,Middle Eastern,0.929802537,White
Mike,Mayers,0.999805868,3.95E-08,5.23E-07,1.75E-07,9.91E-07,0.000126978,6.55E-05,White,0.999805868,White
Mike,Minor,0.997546613,5.66E-07,1.30E-05,2.56E-06,9.47E-06,0.0007782,0.001649597,White,0.997546613,White
Mike,Moustakas,0.99659425,3.90E-07,1.65E-06,4.07E-07,1.26E-05,0.003098934,0.000291681,White,0.99659425,White
Mike,Trout,0.995604515,1.33E-06,7.73E-05,1.54E-05,6.13E-06,0.002767322,0.00152804,White,0.995604515,White
Mike,Yastrzemski,0.957294583,6.78E-06,0.00032298,0.000146328,0.000217232,0.006421072,0.035590958,White,0.957294583,White
Mike,Zunino,0.960370541,1.31E-05,0.000164574,0.000165833,8.48E-05,0.014956442,0.024244651,White,0.960370541,White
Miles,Mastrobuoni,0.674315393,0.000159324,0.018557858,0.00671267,0.000908433,0.071385592,0.22796075,White,0.674315393,White
Miles,Mikolas,0.984982252,4.82E-05,3.30E-05,2.27E-05,3.04E-05,0.007541702,0.007341893,White,0.984982252,White
Mitch,Garver,0.995072186,4.10E-07,5.70E-06,3.37E-06,5.91E-06,0.004754668,0.000157637,White,0.995072186,White
Mitch,Haniger,0.905882597,4.68E-07,2.73E-06,2.98E-06,2.31E-05,0.093586251,0.000501831,White,0.905882597,White
Mitch,Keller,0.469790727,3.65E-06,0.48306182,0.044717196,6.40E-05,6.11E-05,0.0023016,East Asian,0.48306182,White
Mitch,White,0.046655316,0.000518492,0.237024724,0.384217829,0.009404711,0.016680643,0.305498242,Southeast Asian,0.384217829,White
MJ,Melendez,0.006546277,0.04820947,0.000635417,0.003901769,0.144868448,0.612331808,0.183506906,Middle Eastern,0.612331808,Latino_Hispanic
Monte,Harrison,6.60E-05,0.989783108,2.63E-05,0.000318861,0.001011874,2.73E-05,0.008766579,Black,0.989783108,Black
Mookie,Betts,0.001579848,0.636896253,0.000448312,0.013749741,0.043524653,0.000170602,0.303630561,Black,0.636896253,Black
Mychal,Givens,1.21E-06,0.999009013,7.53E-06,0.000254488,0.000307876,8.93E-07,0.000418942,Black,0.999009013,Black
Myles,Straw,0.992331147,1.41E-06,0.000142676,0.000100593,3.49E-05,0.000604362,0.006784933,White,0.992331147,White
Nabil,Crismatt,0.364706308,0.00098894,0.000103615,0.000273202,0.010239393,0.034065686,0.589622855,Latino_Hispanic,0.589622855,Latino_Hispanic
Narciso,Crook,0.000194593,0.977398634,0.000128479,0.001274332,0.00762226,0.000150812,0.013230978,Black,0.977398634,Black
Nash,Walters,0.992763937,4.50E-06,0.004689477,0.000257667,8.19E-06,0.000169049,0.002107268,White,0.992763937,White
Nate,Eaton,0.991328955,9.79E-07,9.60E-05,1.85E-05,9.29E-06,0.000910321,0.007635969,White,0.991328955,White
Nate,Fisher,0.865333676,2.55E-06,1.45E-05,2.16E-05,0.000264199,0.120166272,0.014197217,White,0.865333676,White
Nate,Mondou,0.95266813,9.30E-05,0.00156129,0.000400021,0.000203432,0.024587438,0.020486632,White,0.95266813,White
Nathan,Eovaldi,0.508324444,8.64E-05,0.000103484,0.000294016,0.001142846,0.396233499,0.093815409,White,0.508324444,White
Nathaniel,Lowe,0.270319223,0.001969262,0.000102362,0.000614832,0.189902663,0.052396085,0.484695524,Latino_Hispanic,0.484695524,White
Nelson,Cruz,0.029940126,0.021545703,0.001426372,0.005485774,0.106389709,0.441949397,0.393262982,Middle Eastern,0.441949397,Latino_Hispanic
Nestor,Cortes,0.039538089,8.13E-05,0.002400845,0.005806945,0.013782292,0.001440519,0.936950028,Latino_Hispanic,0.936950028,Latino_Hispanic
Nicholas,Padilla,0.185749248,0.000280392,0.000484202,0.001168788,0.048598845,0.03823401,0.72548449,Latino_Hispanic,0.72548449,Latino_Hispanic
Nick,Ahmed,0.973975778,3.26E-06,4.10E-05,3.85E-05,0.000427499,0.009067143,0.016446872,White,0.973975778,White
Nick,Allen,0.999777734,1.92E-07,2.66E-06,1.38E-06,2.58E-06,8.47E-05,0.000130723,White,0.999777734,White
Nick,Castellanos,0.692128539,2.87E-05,0.011789811,0.006208547,0.000876102,0.022251531,0.266716808,White,0.692128539,White
Nick,Duron,0.994339406,2.81E-07,3.67E-06,8.35E-07,3.18E-06,0.005036443,0.000616233,White,0.994339406,White
Nick,Fortes,0.581208229,8.16E-05,0.000647349,0.000341787,0.002905297,0.003955213,0.410860568,White,0.581208229,White
Nick,Gordon,7.40E-07,0.999205887,3.49E-06,2.62E-05,0.000716199,6.59E-06,4.08E-05,Black,0.999205887,Black
Nick,Lodolo,0.999013901,1.72E-07,2.62E-05,5.27E-06,3.53E-06,0.000737728,0.000213094,White,0.999013901,White
Nick,Madrigal,0.08576782,0.015397515,0.000395454,0.001230014,0.123029947,0.022433344,0.75174588,Latino_Hispanic,0.75174588,Latino_Hispanic
Nick,Martinez,0.704637527,0.001212684,0.00013477,0.000394162,0.002463949,0.106215052,0.184941858,White,0.704637527,Latino_Hispanic
Nick,Maton,0.994681299,9.02E-07,2.40E-05,5.48E-06,1.82E-05,0.00230593,0.00296409,White,0.994681299,White
Nick,Mears,0.982150257,2.44E-06,0.001430943,0.000155157,9.32E-05,0.004609563,0.01155844,White,0.982150257,White
Nick,Neidert,0.919468105,0.000105447,1.62E-05,4.52E-05,0.00089917,0.059892651,0.019573383,White,0.919468105,White
Nick,Nelson,0.687459171,1.03E-05,0.298546314,0.012495079,5.91E-06,9.52E-05,0.001388097,White,0.687459171,White
Nick,Pivetta,0.999499202,1.53E-07,1.61E-05,2.88E-06,5.03E-07,0.000155858,0.0003254,White,0.999499202,White
Nick,Plummer,0.003049076,0.498908341,0.00712584,0.237198517,0.003334933,7.16E-05,0.250311673,Black,0.498908341,Black
Nick,Pratto,0.778015673,0.000153896,0.000505671,0.000489616,0.000301657,0.00749316,0.213040277,White,0.778015673,White
Nick,Sandlin,0.12618275,0.000141161,0.000263244,0.000874162,0.047796939,0.144750297,0.679991484,Latino_Hispanic,0.679991484,Latino_Hispanic
Nick,Senzel,0.246367291,8.58E-05,0.424703509,0.162476733,0.00029339,0.007116129,0.158957094,East Asian,0.424703509,White
Nick,Snyder,0.992738783,8.86E-06,0.001446575,0.000122961,9.96E-06,0.000856812,0.004816047,White,0.992738783,White
Nick,Solak,0.999158502,5.70E-07,6.68E-05,1.64E-05,1.54E-06,0.000173668,0.000582453,White,0.999158502,White
Nick,Vespi,0.960163951,2.15E-05,0.000211703,7.40E-05,0.000146835,0.003867688,0.03551412,White,0.960163951,White
Nick,Wittgren,0.837022185,2.73E-06,0.000236504,0.000193673,0.000159135,0.017911417,0.144474298,White,0.837022185,White
Nicky,Lopez,0.687918544,0.000159707,7.41E-05,9.29E-05,0.000596507,0.00229214,0.308866084,White,0.687918544,White
Nico,Hoerner,0.999474823,1.32E-07,3.01E-05,2.12E-06,2.21E-06,0.000143244,0.000347336,White,0.999474823,White
Niko,Goodrum,0.00035347,0.946807802,4.34E-05,0.000432127,0.032204144,0.000354609,0.019804398,Black,0.946807802,Black
Noah,Davis,0.999775469,2.91E-07,2.00E-05,1.02E-05,2.47E-06,1.66E-05,0.000174964,White,0.999775469,White
Noah,Syndergaard,0.994008541,2.76E-06,3.25E-05,1.54E-05,3.66E-05,0.003030419,0.002873754,White,0.994008541,White
Nolan,Arenado,0.116404928,0.001363477,0.000239874,0.001049373,0.083737776,0.323480278,0.473724335,Latino_Hispanic,0.473724335,Latino_Hispanic
Nolan,Gorman,0.991816223,1.11E-05,1.06E-05,9.00E-06,8.39E-05,0.000564594,0.007504656,White,0.991816223,White
Nolan,Jones,0.611718059,4.43E-06,1.35E-05,2.84E-05,0.000113103,0.379228085,0.008894382,White,0.611718059,White
Nomar,Mazara,0.042389542,0.409219772,0.000794453,0.001732522,0.020614985,0.077527195,0.447721511,Latino_Hispanic,0.447721511,Latino_Hispanic
Norge,Ruiz,0.712393463,5.41E-05,0.000209047,7.45E-05,0.000235363,0.258645564,0.02838804,White,0.712393463,White
Oliver,Ortega,5.14E-05,0.995630145,6.03E-06,9.06E-05,0.00074649,8.17E-05,0.003393643,Black,0.995630145,Black
Oneil,Cruz,5.49E-07,0.999545991,1.58E-05,0.000358306,5.14E-05,2.88E-07,2.76E-05,Black,0.999545991,Black
Orlando,Arcia,0.010298325,0.007032578,0.005423431,0.09756811,0.024220813,0.001162952,0.854293764,Latino_Hispanic,0.854293764,Latino_Hispanic
Oscar,Gonzalez,4.78E-06,0.998443902,1.24E-05,0.000693784,8.71E-05,2.37E-07,0.000757808,Black,0.998443902,Black
Oswald,Peraza,0.026407877,0.025733097,0.004572217,0.025984863,0.026184008,0.001779788,0.889338136,Latino_Hispanic,0.889338136,Latino_Hispanic
Oswaldo,Cabrera,0.002768483,0.001611673,0.231343359,0.737005115,0.000617897,3.25E-05,0.026620906,Southeast Asian,0.737005115,Latino_Hispanic
Otto,Lopez,2.24E-05,0.997175694,3.82E-05,0.000247597,0.001861463,7.98E-06,0.000646648,Black,0.997175694,Black
Owen,Miller,0.999613106,1.05E-06,1.31E-05,5.01E-06,1.12E-05,0.000183984,0.000172552,White,0.999613106,White
Ozzie,Albies,0.000980498,0.945272148,0.000294169,0.002186827,0.003080847,0.001513551,0.046671826,Black,0.945272148,Black
P.J.,Higgins,0.989192307,2.86E-05,1.50E-05,1.50E-05,3.89E-05,0.004270227,0.006439879,White,0.989192307,White
Pablo,Reyes,0.000583373,0.551831543,0.000500815,0.006486468,0.397096187,0.000412961,0.043088607,Black,0.551831543,Black
Packy,Naughton,0.992147624,8.25E-06,8.77E-05,0.000140222,0.000105569,0.000649918,0.006860762,White,0.992147624,White
Paolo,Espino,0.256939769,0.000157298,0.005674973,0.002700962,0.001906226,0.005411409,0.72720933,Latino_Hispanic,0.72720933,Latino_Hispanic
Parker,Markel,0.999896765,1.31E-07,1.65E-05,1.44E-06,6.08E-07,4.66E-05,3.79E-05,White,0.999896765,White
Parker,Mushinski,0.998456955,9.86E-08,2.70E-06,4.40E-07,2.16E-06,0.001409924,0.000127574,White,0.998456955,White
Patrick,Corbin,0.912602246,1.80E-05,0.000438039,6.22E-05,0.0001166,0.037637178,0.049125753,White,0.912602246,White
Patrick,Mazeika,0.986263037,1.30E-06,9.68E-05,2.74E-05,1.10E-05,0.011679191,0.001921296,White,0.986263037,White
Patrick,Murphy,0.998382092,6.55E-07,9.68E-06,2.70E-06,3.26E-06,0.001078816,0.000522915,White,0.998382092,White
Patrick,Sandoval,0.11883609,0.025882503,0.000446323,0.000620818,0.030962868,0.012799725,0.810451627,Latino_Hispanic,0.810451627,Latino_Hispanic
Patrick,Wisdom,0.9987607,2.14E-06,4.55E-06,3.51E-06,1.52E-05,0.000795052,0.00041889,White,0.9987607,White
Paul,Blackburn,0.985874951,7.85E-06,2.79E-05,2.57E-05,0.000353744,0.008080628,0.005629316,White,0.985874951,White
Paul,DeJong,0.688241005,1.21E-06,9.48E-06,9.71E-06,0.001038291,0.307982773,0.002717627,White,0.688241005,White
Paul,Fry,0.99967885,3.33E-08,9.00E-07,2.17E-07,1.51E-06,0.000274143,4.45E-05,White,0.99967885,White
Paul,Goldschmidt,0.941885352,2.19E-06,2.59E-05,1.68E-05,0.000103431,0.056513213,0.001453167,White,0.941885352,White
Paul,Sewald,0.998023033,1.82E-06,1.34E-05,1.31E-05,1.32E-05,0.000666991,0.001268565,White,0.998023033,White
Pavin,Smith,0.999343932,9.42E-07,0.000215778,6.61E-05,4.20E-06,4.48E-05,0.00032421,White,0.999343932,White
Payton,Henry,0.908196807,0.000101423,0.000191837,0.000136187,0.001806696,0.031452276,0.058114707,White,0.908196807,White
Pedro,Avila,0.022449866,0.157820717,0.001863128,0.025321161,0.075493969,0.053161383,0.663889766,Latino_Hispanic,0.663889766,Latino_Hispanic
Pedro,Severino,0.003092208,0.010631124,0.144509882,0.79742372,0.00156288,0.000178299,0.042601801,Southeast Asian,0.79742372,Latino_Hispanic
Penn,Murfee,0.795983493,2.54E-05,0.00011637,0.000183343,0.003850999,0.102883086,0.096957333,White,0.795983493,White
Pete,Alonso,0.998284161,2.17E-08,3.25E-06,5.76E-07,1.43E-06,0.001666394,4.41E-05,White,0.998284161,White
Pete,Fairbanks,0.999855757,4.38E-08,1.46E-05,1.52E-06,6.31E-07,4.00E-05,8.74E-05,White,0.999855757,White
Peter,Strzelecki,0.793028831,0.00019882,5.44E-05,9.76E-05,0.005689434,0.116261706,0.084669307,White,0.793028831,White
Peyton,Burdick,0.998249292,2.26E-07,1.17E-05,1.26E-06,3.59E-06,0.000289207,0.001444888,White,0.998249292,White
Phil,Bickford,0.996402025,2.76E-06,2.21E-05,7.87E-06,2.18E-05,0.001377841,0.002165632,White,0.996402025,White
Phil,Gosselin,0.998399317,3.35E-07,4.91E-06,1.92E-06,5.48E-06,0.001128706,0.000459433,White,0.998399317,White
Phil,Maton,0.99528259,1.36E-07,2.66E-05,4.74E-06,3.60E-06,0.001723641,0.002958755,White,0.99528259,White
Phillip,Diehl,0.999332845,3.93E-07,1.28E-05,3.69E-06,2.14E-06,0.000242366,0.00040578,White,0.999332845,White
Phillips,Valdez,2.49E-07,0.999816477,5.50E-07,2.61E-05,0.000128434,2.48E-07,2.80E-05,Black,0.999816477,Black
Phoenix,Sanders,0.772479177,8.44E-05,0.000612022,0.000646805,0.000129388,0.039320368,0.186727762,White,0.772479177,White
Pierce,Johnson,0.999704778,8.90E-08,9.50E-06,1.18E-06,1.44E-06,0.000171896,0.000111144,White,0.999704778,White
R.J.,Alvarez,0.039375685,0.000153436,9.76E-05,0.000878827,0.342419744,0.034388706,0.582686007,Latino_Hispanic,0.582686007,Latino_Hispanic
Rafael,Devers,0.000206176,0.828777969,0.00230961,0.142191559,0.010429179,8.57E-06,0.0160769,Black,0.828777969,Black
Rafael,Montero,2.86E-06,0.996181011,1.49E-05,0.000386604,0.003199497,2.04E-06,0.000213152,Black,0.996181011,Black
Rafael,Ortega,0.009612628,6.08E-05,0.409518719,0.530131519,0.001747641,0.000101155,0.048827618,Southeast Asian,0.530131519,Latino_Hispanic
Raimel,Tapia,8.47E-07,0.999635696,3.60E-06,8.79E-05,0.000222017,2.09E-06,4.78E-05,Black,0.999635696,Black
Raisel,Iglesias,5.38E-06,0.995895386,1.55E-05,0.00035525,0.0033834,8.29E-06,0.000336904,Black,0.995895386,Black
